"created_at","text","sentiment"
"2013-03-25 13:43:15","Today's Watchlist for LONG Stocks: $TIBX; $HNR; $SNFCA; $ECT; $BBRY; $NIHD  #stocks #trading","positive"
"2013-03-25 13:45:59","$V - watching this channel closely.  Already at 11% vol. Slightly above average.  URL ","positive"
"2013-03-25 13:50:40","$MU Long MU -  looking for Fridays highs - Hourly buy setting up","positive"
"2013-03-25 13:56:12","Long $V for trade at 161.20, hope you have been watching this channel.  URL ","positive"
"2013-03-25 13:59:35","$BAC Short Again Seem Weak a bit","negative"
"2013-03-25 14:00:34","$V here comes the breakout attempt, long time in the making let's see what it's got URL ","positive"
"2013-03-25 14:03:24","$ACAD taking more off here","positive"
"2013-03-25 14:06:09","$GV nice continuation  URL ","positive"
"2013-03-25 14:10:30","$LVS breaking out today: URL ","positive"
"2013-03-25 14:11:38","$FRAN just keeps on giving","negative"
"2013-03-25 14:12:20","$GS pennant signals a consolidation, then a breakout through resistance URL ","positive"
"2013-03-25 14:19:05","I will short $FCX under 32.83.","negative"
"2013-03-25 14:19:07","$ARRY 4.95ish next tgt","positive"
"2013-03-25 14:23:13","Stocks Crossing Above their 50 day MA: $CAM $LOW $XOM $AIG $MHP $PX $CCI $DOW $ALTR $ABT $ADI $HOT $MO $PPL $USB URL ","positive"
"2013-03-25 14:23:38","LOWER STOP IN $APOL to 18.75.","negative"
"2013-03-25 14:24:53","Stock Crossing Above their 200 Day MA: $RAI $UNH URL ","positive"
"2013-03-25 14:25:25","LOWER STOP IN $APOL to 18.56, that is a guaranteed .50 cents gain on the second 1/2.","negative"
"2013-03-25 14:27:28","LOWER STOP IN $APOL to 18.45.","negative"
"2013-03-25 14:40:35","I am short 4,750 ATB and outright short 5,000 @ 38.30 $AIG , failed at trend line, stop at 38.40 URL ","negative"
"2013-03-25 14:42:59","I like $APC short.","negative"
"2013-03-25 14:45:06","$GRPN looking like a short.","negative"
"2013-03-25 14:47:25","SHORT $FCX @ 32.81.","negative"
"2013-03-25 14:48:07","$CAT tap tap.","negative"
"2013-03-25 15:02:40","Hope you got short! $AIG  URL ","negative"
"2013-03-25 15:08:36","$GT crosses 200MA - P/E 19.11, No Div URL ","negative"
"2013-03-25 15:08:37","Out 3/4 of short $VHC","negative"
"2013-03-25 15:17:00","$TJX breaking resistance today URL ","positive"
"2013-03-25 15:18:11","""@user: $AAPL Is there such a thing as a long squeeze?"" if you have a tight covered call","positive"
"2013-03-25 15:20:49","short $OC starting to work towards $38","negative"
"2013-03-25 15:29:07","$GRPN trying to move higher","positive"
"2013-03-25 15:30:15","$ORCL coming to $29.50 or wishful thinking?? 0.8% Div - Buys Tekelec - 3rd major buy this yr URL ","negative"
"2013-03-25 15:33:51","$GE dividend gets better...3.20% now.  Buyer in the hole.  $DIA","positive"
"2013-03-25 15:34:56","Citi reiterates sell on $BBRY & TP of $6 - ""Shockingly low support"" - Fewer than 5% stores sold out - Most $T employees not even trained","negative"
"2013-03-25 15:48:08","I will short $FDX under 96.85. URL ","negative"
"2013-03-25 15:55:18","Strongest stock on my watchlist today is $ECHO. Logistics, ftw.","positive"
"2013-03-25 15:57:50","$IBM Has 3D Printing on its Radar as a Transforming Technology URL ","positive"
"2013-03-25 15:57:59","$EXC seems that the road to the South is clear... More picks at URL URL ","negative"
"2013-03-25 16:08:38","$LEDS up 11.61% Solid again.","positive"
"2013-03-25 16:11:47","Added long $FTI @ 53. Stock is strong in weak tap, has  strong short-term news with new contracts.  URL ","positive"
"2013-03-25 16:14:00","Notable RS in oil & gas equipment & svs stocks: $OII $FTI $TTI","positive"
"2013-03-25 16:14:03","short $MS small","negative"
"2013-03-25 16:23:05","A Lot of New Additions to the Short Watch-List | $EBAY $ARIA $BBVA at the top of the list URL ","negative"
"2013-03-25 16:27:21","$HCA continued relative strength today, moving to fresh highs URL ","positive"
"2013-03-25 16:29:58","$AKAM is on the radar as a potential short below $34 URL ","negative"
"2013-03-25 16:30:18","$GOOG trying some short here around 809","negative"
"2013-03-25 16:33:29","If one is day trading like we usually are, then target is something like 96.35 to 95.85. $FDX","negative"
"2013-03-25 16:36:21","'Expensive' and 'Cheap' I dive a little deeper for you (new blog post) URL $nke $aapl $spy","positive"
"2013-03-25 16:37:52","$GOOG will look to cover little around 808","negative"
"2013-03-25 16:42:08","Watch $AMTd, once it crosses under 20.50, it will be a home wrecker.","negative"
"2013-03-25 16:45:03","@user any thoughts on short entrance on $GS","negative"
"2013-03-25 16:56:01","I WILL SHORT $WFC under 37.","negative"
"2013-03-25 16:59:18","$CIEN still not done going down.","negative"
"2013-03-25 16:59:52","$GOOG short next tgt 806-806.50","negative"
"2013-03-25 17:08:42","SHORT $WFC @ 36.99.","negative"
"2013-03-25 17:09:25","LOWER STOP IN $FDX to 96.50.","negative"
"2013-03-25 17:12:30","@user @BrennanBasnicki was looking 145.50 but missed unfortunately $GS","negative"
"2013-03-25 17:14:29","$GOOG short, moving slower than I expected, covered a little more here around 807.50, 809.20 stop now","negative"
"2013-03-25 17:15:06","$VRNG getting small position here 2.70 -2.73","positive"
"2013-03-25 17:18:58","$APC, I passed on that short, and it did do a 1 dollar roll.","negative"
"2013-03-25 17:19:43","SHORT $ATI @ 31.10","negative"
"2013-03-25 17:20:40","$STXS target is 2.38, that sucker will give almost everything back.","negative"
"2013-03-25 17:21:30","$AAPL gap fill and go? hope so!","positive"
"2013-03-25 17:25:48","COVERED $FDX @ 96.50 from 96.85.","negative"
"2013-03-25 17:26:16","Which stocks on your watchlist are holding up today? Focus on those. I'm watching: $ECHO $BCC $WSM $ABBV $ANGI among others.","positive"
"2013-03-25 17:33:44","$AMTD Come on give it up.","negative"
"2013-03-25 17:37:20","Healthcare stock $BKS pulled back on a bad rating, but it's still technically sound URL ","positive"
"2013-03-25 17:44:06","$AAPL let's see if it can bounce to 465+ now... cautiously bullish","positive"
"2013-03-25 17:52:52","$ARNA Get long Arena here's why, seekingalpha.com/article/1298901 URL ","positive"
"2013-03-25 17:53:27","we are loving the upside movement on our $CALI position today.  great way to start the week!","positive"
"2013-03-25 17:53:42","$BAC Raising My Stop a little...","positive"
"2013-03-25 17:55:43","$AAPL moving great :)","positive"
"2013-03-25 18:12:23","Leaders acting well. $V new highs. $LL continues highers despite the market.","positive"
"2013-03-25 18:14:17","$GOOG having a hard time with 810","negative"
"2013-03-25 18:27:51","$AAPL Love it or hate it...gotta' admit, it's rarely boring! ;-)","positive"
"2013-03-25 18:28:47","$WMT 5 min  URL ","positive"
"2013-03-25 18:31:01","FYI 4/20 $165C's -Avg px $0.93 ""@user: Long $V for trade at 161.20, hope you have been watching this channel.  URL ","positive"
"2013-03-25 18:37:32","Alright. I think the 8th time's the charm...C'mon, guys...UP & OVER $466.85 this time. $AAPL =^.^=","positive"
"2013-03-25 18:57:22","Did I just see a $5.39 on $GRPN transaction?  Would be fine by me if it traded down to that this week.","negative"
"2013-03-25 19:09:55","$BAC Begin Long position @ 12.37","positive"
"2013-03-25 19:20:09","Goldman drops $LEA from conviction-buy to buy URL ","negative"
"2013-03-25 19:21:33","Green Daily Triangle on $TC,....Updating Long and Short Position URL ","negative"
"2013-03-25 19:21:55","Green Daily Triangle on $TC,....Updating Long and Short Position URL ","negative"
"2013-03-25 19:29:26","$CA continuing to work well. Glad I bought a decent size block, probably cutting out of this one soon. lol","negative"
"2013-03-25 19:30:32","$GOOG 809ish stop on rest of the short position","negative"
"2013-03-25 19:39:46","$BAC Full Position (Long) for A quick swing trade","positive"
"2013-03-25 19:44:02","$DNDN, turning green bull hammer close","positive"
"2013-03-25 19:44:45","I will swing $WFC, $ATI, and $FCX Short.","negative"
"2013-03-25 19:49:19","$AAPL really looked like a BULL trap fri- to open.. Trade Strong","positive"
"2013-03-25 19:52:39","$BAC No selling Target, Will sellwillit stop to move up. Will Just raise my Stop Step by Step till it will be triggered !","positive"
"2013-03-25 20:19:20","""@user: $TJX TJX. Fresh All Time High & plenty of support nearby. URL ","positive"
"2013-03-25 20:27:38","Keep going up $GRPN.  Open up an even better put buying spot.","negative"
"2013-03-25 20:32:08","$HZNP looks to be setting up for a breakout on volume URL ","positive"
"2013-03-25 20:41:55","$MTG those trapped in here should actually be thankful the company diluted on everyone, otherwise it'd be back down to $2 lol","negative"
"2013-03-25 20:55:13","$LNG signs deal $AMLP ETF inches forward with holdings of companies in $UNG $USO $DIG $UWTI $OIL $UOIL $UCO","positive"
"2013-03-25 21:34:51","$BAC Keep Overnight for Swing !","positive"
"2013-03-25 23:39:33","$AAPL Someone please mention a rumor and your analysis.. if your hoping for a stock to perform, your not doing your homework. #study","positive"
"2013-03-26 00:36:46","$SWFT Trend well in tact here. Now confirming the move. Other set ups I like: URL URL ","positive"
"2013-03-26 00:40:58","$MS ready to crack. All technicals read bearish. Holding long Apr 22 puts. URL ","negative"
"2013-03-26 01:04:30","Shorting Delta Airlines in the morning. Flying way too high for its performance - pun intended!  $DAL","negative"
"2013-03-26 01:10:27","Eyeing $ADBE as a possible short set-up, would like to see a little more downside volume first.","negative"
"2013-03-26 06:31:18","$PHM Nice Looking Cup & Handle with a pivot of 21.6 when it breaks this resistance on volume go long URL ","positive"
"2013-03-26 06:38:24","$V Cleared this consolidation channel today. Setting up for higher prices. URL ","positive"
"2013-03-26 11:49:08","$GLW Corning Set To Emerge From 18-Month Base URL ","positive"
"2013-03-26 12:55:55","$GLD $SLV $FCX $AUY $ABX $NEM - Gold price falls below $ 1.600 lower demand for shelter URL ","negative"
"2013-03-26 13:32:15","$ARNA strong start, like it over 8.70","positive"
"2013-03-26 13:35:01","$IDTI like it over 7.41-42","positive"
"2013-03-26 13:43:21","$ACAD trying to go higher, needs a followthru here","positive"
"2013-03-26 13:46:15","$ANR get back down here!!! so silly.","negative"
"2013-03-26 13:47:21","Today's Watchlist for LONG Stocks: $JASO; $ZIOP; $VHC; $SNFCA; $TSL  #stocks #trading","positive"
"2013-03-26 13:49:03","$AAPL kumo - :)~ Learjet no kumo twist URL ","negative"
"2013-03-26 13:51:46","Oil & gas equipment and svs stocks continue to show RS: $FTI $TTI $OII","positive"
"2013-03-26 13:52:44","$SAVE flying high the last few weeks, time for lower altitudes More picks at URL URL ","negative"
"2013-03-26 13:53:43","$LVS needs over 56.... URL ","positive"
"2013-03-26 14:03:34","$BAC Just let digest the news with a pullback... after we should Slowly rally...","positive"
"2013-03-26 14:04:12","$LEDS Rock on again. UP 13.39%","positive"
"2013-03-26 14:06:37","$OWW through 5.70, possible move to 5.90-6","positive"
"2013-03-26 14:07:19","$ASTX popping out of downtrend/mini wedge  URL ","positive"
"2013-03-26 14:08:59","$FEIC is approaching new all-time highs","positive"
"2013-03-26 14:09:25","$THRX posted the other day, may be getting ready  URL ","positive"
"2013-03-26 14:11:27","$EVC @user @missyaubaby  I'm short from ytd and today. URL ","negative"
"2013-03-26 14:13:35","$MU 5 min flag.  URL ","positive"
"2013-03-26 14:21:31","I'm now out, but congrats to those who took this trade. Honestly not a hard decision to make. $V  URL ","positive"
"2013-03-26 14:21:38","I like $F and I like $INTC, but I just sold them both to triple my $PGH in one of my retirement accounts.","positive"
"2013-03-26 14:26:55","$GRPN nice intraday flag here, trying over 6.10","positive"
"2013-03-26 14:28:31","$HCA still a picture of perfect health, up six days straight, nice trend URL ","positive"
"2013-03-26 14:29:22","$BYD already made a big move but flagging well here, may be worth a shot long over 8.16","positive"
"2013-03-26 14:30:43","What's larger: Cash on the sidelines waiting for pullback to buy stocks? or Cash on sidelines waiting for an $AAPL product line refresh?","positive"
"2013-03-26 14:40:37","$SHLD now trading under 200D Moving-Average URL URL URL ","negative"
"2013-03-26 14:58:11","bought a little $LMT Domestic Drones are inevitable!","positive"
"2013-03-26 15:03:12","$AIG show us something!!!  URL ","negative"
"2013-03-26 15:13:36","Really considering adding some of those water utility names. $WTR $AWK $MSEX $YORW $SJW $AWR $CWT Might pick 3 or so. Like the divi's","positive"
"2013-03-26 15:14:23","$POL covering some here, possible pullback to 24ish","negative"
"2013-03-26 15:34:36","$NTRS another one that looks very strong right now. Buy over 55.25, tgt 56 then 58. @user URL ","positive"
"2013-03-26 15:35:00","Added bear call spread in $STJ at Apr20 43/45 level for potential 12% gain.","negative"
"2013-03-26 15:35:01","$DNDN grow wings you pig, 50 million shorts going to start covering soon enough","positive"
"2013-03-26 15:36:21","$XCO $SD Staying patient here, not adding anything until market pulls back.  Will let my positions run if the market continues to take off","positive"
"2013-03-26 15:41:23","@user $DNDN has always been a name to buy when things look the ugliest","positive"
"2013-03-26 15:44:33","$OAS market cap is in the sweet spot for a takeover bid","positive"
"2013-03-26 15:56:36","$BAC Add some on the pullback if my 12.22 order is fill","positive"
"2013-03-26 16:06:43","$OAS heading back to new 52 week highs","positive"
"2013-03-26 16:08:15","$AAPL broke trend","negative"
"2013-03-26 16:10:25","Looking for $SPX ATH soon. That's my thought if I don't use my brain. Has worked like this most  times then why mess by using my brain $AAPL","positive"
"2013-03-26 16:11:06","LOWER STOP in $RFMD to 5.26 20ma.","negative"
"2013-03-26 16:22:50","$NFLX Almost time to short this puppy?  These multiples are ridiculous, it is basically an online Blockbuster, that is trying to make films","negative"
"2013-03-26 16:24:23","It's rare for $AMZN to not rally in a holiday shortened week. Think last Thanksgiving was an exception.","positive"
"2013-03-26 16:25:32","$LEDS Solid day agin for this one. I like jumpy stocks.","positive"
"2013-03-26 16:25:48","$AAPL going back to LOD","negative"
"2013-03-26 16:36:29","$CAT green to red soon.","negative"
"2013-03-26 16:44:54","$DNDN, nice 5 minute green volume bars, lows in","positive"
"2013-03-26 16:53:51","$BA continuing it's run  URL ","positive"
"2013-03-26 16:54:08","an epic $ms collapse would be ideal and appreciated this afternoon.","negative"
"2013-03-26 17:06:28","$BAC Big Block on L2","positive"
"2013-03-26 17:08:36","$GOOG still under ma10...just a few more days","negative"
"2013-03-26 17:11:05","$BWLD, stepping in short. I do not see the necessary volume to take this past $86.5. Set tight stops URL ","negative"
"2013-03-26 17:13:50","$LULU easy look at last 3 yrs annual income data: URL ","positive"
